Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
6/17/2018;MarathonBet;Autre Tipster;Tennis;Simple;de schepper;2.12;66;139.92;73.92;Gagne
6/17/2018;MarathonBet;Autre Tipster;Tennis;Simple;de schepper;1.72;94;161.68;67.68;Gagne
6/17/2018;MarathonBet;Autre Tipster;Rugby;Simple;Over 38.5 : Newcastle Knights;1.5;300;-300;-300;Perdu
6/17/2018;MarathonBet;Autre Tipster;Football;Simple;Corinthians W HT;1.68;75;126;51;Gagne
6/17/2018;Bwin;BetVolley;Volleyball;Simple;sweden w -2.5 set;4;45;-45;-45;Perdu
6/17/2018;Bwin;Autre Tipster;Rugby;Simple;USA +23.5;1.8;215;387;172;Gagne
6/17/2018;Betway;Blink18222;Football;Simple;Over 5.5 : Jaromer;2.05;250;512.5;262.5;Gagne
6/17/2018;Betway;Blink18222;Football;Simple;Over 1.5 : Serra Macaense;2.08;250;-250;-250;Perdu
6/17/2018;Betway;Blink18222;Football;Simple;Over 5.5 : Barretos U20;2.77;237;656.49;419.49;Gagne
6/17/2018;Betway;Blink18222;Football;Simple;Over 7.5 : Friburguense;1.9;250;475;225;Gagne
6/17/2018;Betway;Blink18222;Football;Simple;Sao Caetano U20 -0.25 (0-1);1.8;180;324;144;Gagne
6/17/2018;Betway;Blink18222;Football;Simple;Paranaense U19 HT;1.79;250;447.5;197.5;Gagne
6/17/2018;Betway;Blink18222;Football;Simple;Internacional U20 HT (un peu sur MarathonBet);2.55;250;637.5;387.5;Gagne
6/17/2018;Betway;Blink18222;Football;Simple;Over 5 : Sheriff Tiraspol;1.99;220;-220;-220;Perdu
6/17/2018;Betway;Garfield;Football;Simple;maardu-tulevik over 3.25;1.84;268;-134;-134;Moitie perdu
6/17/2018;Betway;Garfield;Football;Simple;bankstown under 4.5;1.71;158;-158;-158;Perdu
6/17/2018;Betway;Garfield;Football;Simple;bankstown w 4.5;1.58;158;-158;-158;Perdu
6/17/2018;Betway;Ludo Picks Perso;Football;Simple;milwaukee torrent women -6.5;1.89;100;-100;-100;Perdu
6/17/2018;Betway;Autre Tipster;Football;Simple;KoldingQ Women v Odense Q Women over 3.5;1.8;131;235.8;104.8;Gagne
6/17/2018;Betway;Autre Tipster;Football;Simple;JK Tammeka Tartu -2.75;1.77;90;124.65;34.65;Moitie gagne
6/17/2018;Betway;Autre Tipster;Football;Simple;JK Tammeka Tartu -3.25;1.8;110;-55;-55;Moitie perdu
6/17/2018;Betway;Autre Tipster;Football;Simple;JK Tammeka Tartu -3.5;1.9;47;-47;-47;Perdu
6/17/2018;Betway;Autre Tipster;Football;Simple;FK Panevezys -1.75;1.7;110;187;77;Gagne
6/17/2018;Betway;Autre Tipster;Tennis;Simple;de;1.9;40;76;36;Gagne
6/17/2018;Betway;Autre Tipster;Football;Simple;Corinthians W -0.75 HT;1.7;225;303.75;78.75;Moitie gagne
6/17/2018;BetFair;Autre Tipster;Rugby;Simple;france u 20;1.61;300;483;183;Gagne
6/17/2018;Bet365;BetVolley;Volleyball;Simple;sweden 3-0;3.75;110;-110;-110;Perdu
6/17/2018;Asianodds;Ludo;Football;Simple;Khanh Hoa Nha Trang - BHTS Quang Nam X over 2.5;2.57;250;642.5;392.5;Gagne
6/17/2018;Asianodds;Ludo Picks Perso;Football;Simple;peninsula power w or draw ht;2.02;100;202;102;Gagne
6/17/2018;Asianodds;Ludo Picks Perso;Football;Simple;-;2;50;-50;-50;Perdu
6/17/2018;Asianodds;Ludo Picks Perso;Football;Simple;chicago red stars w -0.75;2.52;100;-100;-100;Perdu
6/17/2018;Asianodds;Norskii;Football;Simple;floro or X;1.95;225;438.75;213.75;Gagne
